Date,기준금리,SHY,IEF,TLT
2014-08-08,0.25%,84.55999755859375,104.1500015258789,115.5199966430664
2014-08-11,0.25%,84.55999755859375,104.0999984741211,115.51000213623048
2014-08-12,0.25%,84.55999755859375,103.9499969482422,114.76000213623048
2014-08-13,0.25%,84.5999984741211,104.29000091552734,115.51000213623048
2014-08-14,0.25%,84.62000274658203,104.5,116.44000244140624
2014-08-15,0.25%,84.62000274658203,104.91999816894533,117.70999908447266
2014-08-18,0.25%,84.62000274658203,104.58999633789062,116.54000091552734
2014-08-19,0.25%,84.62000274658203,104.4800033569336,116.18000030517578
2014-08-20,0.25%,84.54000091552734,104.16999816894533,115.98999786376952
2014-08-21,0.25%,84.54000091552734,104.38999938964844,116.63999938964844
2014-08-22,0.25%,84.5199966430664,104.4000015258789,117.29000091552734
2014-08-25,0.25%,84.48999786376953,104.4800033569336,117.7300033569336
2014-08-26,0.25%,84.5199966430664,104.45999908447266,117.3499984741211
2014-08-27,0.25%,84.54000091552734,104.75,118.3499984741211
2014-08-28,0.25%,84.55999755859375,104.88999938964844,118.97000122070312
2014-08-29,0.25%,84.5999984741211,104.9000015258789,119.0500030517578
2014-09-02,0.25%,84.5,104.0500030517578,116.7300033569336
2014-09-03,0.25%,84.5199966430664,104.1999969482422,117.37999725341795
2014-09-04,0.25%,84.51000213623047,103.83000183105467,115.9499969482422
2014-09-05,0.25%,84.54000091552734,103.86000061035156,115.7300033569336
2014-09-08,0.25%,84.48999786376953,103.75,115.77999877929688
2014-09-09,0.25%,84.44000244140625,103.51000213623048,115.69000244140624
2014-09-10,0.25%,84.44999694824219,103.25,114.95999908447266
2014-09-11,0.25%,84.45999908447266,103.12000274658205,114.58000183105467
2014-09-12,0.25%,84.44000244140625,102.7300033569336,113.37999725341795
2014-09-15,0.25%,84.4800033569336,102.91999816894533,113.5500030517578
2014-09-16,0.25%,84.52999877929688,102.88999938964844,113.08999633789062
2014-09-17,0.25%,84.44000244140625,102.62999725341795,112.8000030517578
2014-09-18,0.25%,84.44999694824219,102.55999755859376,113.16000366210938
2014-09-19,0.25%,84.44000244140625,102.9499969482422,114.5999984741211
2014-09-22,0.25%,84.5,103.16999816894533,114.73999786376952
2014-09-23,0.25%,84.5199966430664,103.38999938964844,115.4499969482422
2014-09-24,0.25%,84.48999786376953,103.0999984741211,114.80999755859376
2014-09-25,0.25%,84.55000305175781,103.5999984741211,116.16999816894533
2014-09-26,0.25%,84.51000213623047,103.37999725341795,116.0
2014-09-29,0.25%,84.52999877929688,103.70999908447266,116.93000030517578
2014-09-30,0.25%,84.51000213623047,103.62000274658205,116.2699966430664
2014-10-01,0.25%,84.56999969482422,104.3000030517578,118.2300033569336
2014-10-02,0.25%,84.55999755859375,103.98999786376952,117.1999969482422
2014-10-03,0.25%,84.4800033569336,103.95999908447266,117.6999969482422
2014-10-06,0.25%,84.55999755859375,104.12999725341795,117.7699966430664
2014-10-07,0.25%,84.61000061035156,104.73999786376952,119.36000061035156
2014-10-08,0.25%,84.69999694824219,105.11000061035156,119.38999938964844
2014-10-09,0.25%,84.69999694824219,104.93000030517578,118.87000274658205
2014-10-10,0.25%,84.73999786376953,105.33999633789062,120.0500030517578
2014-10-13,0.25%,84.7699966430664,105.88999938964844,120.77999877929688
2014-10-14,0.25%,84.81999969482422,106.0999984741211,121.56999969482422
2014-10-15,0.25%,84.93000030517578,106.6999969482422,122.52999877929688
2014-10-16,0.25%,84.87999725341797,106.41000366210938,121.75
2014-10-17,0.25%,84.83000183105469,106.0999984741211,121.06999969482422
2014-10-20,0.25%,84.87999725341797,106.25,121.51000213623048
2014-10-21,0.25%,84.86000061035156,105.95999908447266,120.54000091552734
2014-10-22,0.25%,84.83999633789062,105.93000030517578,120.66999816894533
2014-10-23,0.25%,84.80000305175781,105.48999786376952,119.5999984741211
2014-10-24,0.25%,84.81999969482422,105.58000183105467,119.72000122070312
2014-10-27,0.25%,84.81999969482422,105.69000244140624,119.94000244140624
2014-10-28,0.25%,84.80000305175781,105.43000030517578,119.19000244140624
2014-10-29,0.25%,84.69000244140625,105.08000183105467,119.45999908447266
2014-10-30,0.25%,84.72000122070312,105.19000244140624,119.55999755859376
2014-10-31,0.25%,84.69999694824219,105.0199966430664,119.25
2014-11-03,0.25%,84.66000366210938,104.8000030517578,118.95999908447266
2014-11-04,0.25%,84.6500015258789,104.79000091552734,119.33000183105467
2014-11-05,0.25%,84.62999725341797,104.81999969482422,119.16000366210938
2014-11-06,0.25%,84.61000061035156,104.5,118.38999938964844
2014-11-07,0.25%,84.66999816894531,105.16999816894533,119.75
2014-11-10,0.25%,84.61000061035156,104.73999786376952,118.6500015258789
2014-11-11,0.25%,84.5999984741211,104.75,118.7300033569336
2014-11-12,0.25%,84.62999725341797,104.70999908447266,118.62999725341795
2014-11-13,0.25%,84.6500015258789,104.87999725341795,118.91000366210938
2014-11-14,0.25%,84.69000244140625,105.0999984741211,119.48999786376952
2014-11-17,0.25%,84.68000030517578,104.9800033569336,119.19000244140624
2014-11-18,0.25%,84.66999816894531,105.0999984741211,119.5199966430664
2014-11-19,0.25%,84.66000366210938,104.81999969482422,118.76000213623048
2014-11-20,0.25%,84.68000030517578,105.01000213623048,119.37999725341795
2014-11-21,0.25%,84.69999694824219,105.22000122070312,120.0999984741211
2014-11-24,0.25%,84.70999908447266,105.33999633789062,120.1999969482422
2014-11-25,0.25%,84.72000122070312,105.5999984741211,121.1999969482422
2014-11-26,0.25%,84.7300033569336,105.77999877929688,121.52999877929688
2014-11-28,0.25%,84.76000213623047,106.19000244140624,122.48999786376952
2014-12-01,0.25%,84.7300033569336,105.75,121.5
2014-12-02,0.25%,84.68000030517578,105.27999877929688,120.31999969482422
2014-12-03,0.25%,84.63999938964844,105.31999969482422,120.79000091552734
2014-12-04,0.25%,84.69000244140625,105.69000244140624,121.8000030517578
2014-12-05,0.25%,84.52999877929688,105.0999984741211,121.08999633789062
2014-12-08,0.25%,84.5199966430664,105.4499969482422,122.56999969482422
2014-12-09,0.25%,84.55000305175781,105.83999633789062,123.1999969482422
2014-12-10,0.25%,84.62000274658203,106.31999969482422,124.0999984741211
2014-12-11,0.25%,84.58000183105469,106.13999938964844,124.61000061035156
2014-12-12,0.25%,84.66000366210938,107.01000213623048,126.3000030517578
2014-12-15,0.25%,84.5999984741211,106.62000274658205,126.04000091552734
2014-12-16,0.25%,84.6500015258789,107.16000366210938,127.5999984741211
2014-12-17,0.25%,84.56999969482422,106.41999816894533,126.4499969482422
2014-12-18,0.25%,84.5199966430664,105.81999969482422,124.1999969482422
2014-12-19,0.25%,84.45999908447266,106.20999908447266,125.87000274658205
2014-12-22,0.25%,84.4800033569336,106.20999908447266,126.04000091552734
2014-12-23,0.25%,84.38999938964844,105.33000183105467,123.54000091552734
2014-12-24,0.25%,84.4000015258789,105.25,123.9499969482422
2014-12-26,0.25%,84.37000274658203,105.38999938964844,124.41000366210938
2014-12-29,0.25%,84.44999694824219,105.75,125.33999633789062
2014-12-30,0.25%,84.4800033569336,105.87000274658205,125.68000030517578
2014-12-31,0.25%,84.44999694824219,105.98999786376952,125.91999816894533
2015-01-02,0.25%,84.54000091552734,106.52999877929688,127.31999969482422
2015-01-05,0.25%,84.54000091552734,107.18000030517578,129.32000732421875
2015-01-06,0.25%,84.58000183105469,107.9000015258789,131.64999389648438
2015-01-07,0.25%,84.62000274658203,107.87999725341795,131.38999938964844
2015-01-08,0.25%,84.61000061035156,107.44000244140624,129.64999389648438
2015-01-09,0.25%,84.68000030517578,107.97000122070312,131.07000732421875
2015-01-12,0.25%,84.7300033569336,108.3499984741211,131.82000732421875
2015-01-13,0.25%,84.77999877929688,108.4499969482422,131.82000732421875
2015-01-14,0.25%,84.83000183105469,108.9499969482422,132.82000732421875
2015-01-15,0.25%,84.95999908447266,109.87999725341795,134.91000366210938
2015-01-16,0.25%,84.87999725341797,109.06999969482422,133.19000244140625
2015-01-20,0.25%,84.83999633789062,109.31999969482422,134.9600067138672
2015-01-21,0.25%,84.83999633789062,108.8000030517578,133.39999389648438
2015-01-22,0.25%,84.80999755859375,108.52999877929688,132.9199981689453
2015-01-23,0.25%,84.8499984741211,109.23999786376952,134.77000427246094
2015-01-26,0.25%,84.80000305175781,108.98999786376952,134.36000061035156
2015-01-27,0.25%,84.8499984741211,109.13999938964844,134.57000732421875
2015-01-28,0.25%,84.91000366210938,109.9800033569336,136.77000427246094
2015-01-29,0.25%,84.87999725341797,109.58999633789062,135.8699951171875
2015-01-30,0.25%,84.9800033569336,110.5500030517578,138.27999877929688
2015-02-02,0.25%,84.91999816894531,110.2300033569336,137.47999572753906
2015-02-03,0.25%,84.8499984741211,109.3000030517578,134.57000732421875
2015-02-04,0.25%,84.86000061035156,109.4800033569336,134.8000030517578
2015-02-05,0.25%,84.83000183105469,109.08000183105467,133.32000732421875
2015-02-06,0.25%,84.62999725341797,107.86000061035156,130.9600067138672
2015-02-09,0.25%,84.62000274658203,107.80999755859376,130.75
2015-02-10,0.25%,84.5999984741211,107.54000091552734,129.7100067138672
2015-02-11,0.25%,84.61000061035156,107.5,129.9499969482422
2015-02-12,0.25%,84.63999938964844,107.54000091552734,129.52000427246094
2015-02-13,0.25%,84.63999938964844,107.18000030517578,128.19000244140625
2015-02-17,0.25%,84.5999984741211,106.41999816894533,126.26000213623048
2015-02-18,0.25%,84.69999694824219,106.93000030517578,127.01000213623048
2015-02-19,0.25%,84.6500015258789,106.66000366210938,126.16999816894533
2015-02-20,0.25%,84.63999938964844,106.5999984741211,126.54000091552734
2015-02-23,0.25%,84.68000030517578,107.08999633789062,127.98999786376952
2015-02-24,0.25%,84.75,107.8000030517578,129.6699981689453
2015-02-25,0.25%,84.75,107.9000015258789,130.22999572753906
2015-02-26,0.25%,84.66999816894531,107.26000213623048,128.4499969482422
2015-02-27,0.25%,84.69999694824219,107.63999938964844,129.52999877929688
2015-03-02,0.25%,84.5999984741211,106.66999816894533,126.87000274658205
2015-03-03,0.25%,84.58000183105469,106.44000244140624,126.41000366210938
2015-03-04,0.25%,84.5999984741211,106.5199966430664,126.4499969482422
2015-03-05,0.25%,84.62999725341797,106.58000183105467,126.29000091552734
2015-03-06,0.25%,84.54000091552734,105.48999786376952,123.5
2015-03-09,0.25%,84.58000183105469,105.9800033569336,124.63999938964844
2015-03-10,0.25%,84.5999984741211,106.43000030517578,126.27999877929688
2015-03-11,0.25%,84.5999984741211,106.62000274658205,127.1999969482422
2015-03-12,0.25%,84.62000274658203,106.72000122070312,127.11000061035156
2015-03-13,0.25%,84.62999725341797,106.55999755859376,126.72000122070312
2015-03-16,0.25%,84.63999938964844,106.93000030517578,127.94000244140624
2015-03-17,0.25%,84.62000274658203,107.1500015258789,129.0
2015-03-18,0.25%,84.81999969482422,108.37999725341795,131.49000549316406
2015-03-19,0.25%,84.70999908447266,107.87000274658205,130.82000732421875
2015-03-20,0.25%,84.7699966430664,108.30999755859376,131.50999450683594
2015-03-23,0.25%,84.80000305175781,108.4499969482422,131.35000610351562
2015-03-24,0.25%,84.83000183105469,108.77999877929688,132.6199951171875
2015-03-25,0.25%,84.80999755859375,108.30999755859376,131.5
2015-03-26,0.25%,84.7699966430664,107.6999969482422,129.4499969482422
2015-03-27,0.25%,84.81999969482422,108.12000274658205,131.05999755859375
2015-03-30,0.25%,84.80999755859375,108.11000061035156,130.41000366210938
2015-03-31,0.25%,84.87999725341797,108.38999938964844,130.69000244140625
2015-04-01,0.25%,84.87999725341797,108.7300033569336,132.1300048828125
2015-04-02,0.25%,84.87000274658203,108.41999816894533,130.72999572753906
2015-04-06,0.25%,84.94000244140625,108.55999755859376,130.0
2015-04-07,0.25%,84.87999725341797,108.6500015258789,131.08999633789062
2015-04-08,0.25%,84.87999725341797,108.5500030517578,131.1300048828125
2015-04-09,0.25%,84.8499984741211,108.11000061035156,129.42999267578125
2015-04-10,0.25%,84.83000183105469,108.08000183105467,129.6199951171875
2015-04-13,0.25%,84.87999725341797,108.3000030517578,129.8000030517578
2015-04-14,0.25%,84.91999816894531,108.62000274658205,130.72000122070312
2015-04-15,0.25%,84.91999816894531,108.68000030517578,130.61000061035156
2015-04-16,0.25%,84.95999908447266,108.76000213623048,129.9600067138672
2015-04-17,0.25%,84.91999816894531,108.9800033569336,131.4499969482422
2015-04-20,0.25%,84.91000366210938,108.77999877929688,130.2899932861328
2015-04-21,0.25%,84.91999816894531,108.5500030517578,129.6999969482422
2015-04-22,0.25%,84.8499984741211,107.91999816894533,127.72000122070312
2015-04-23,0.25%,84.88999938964844,108.25,128.27000427246094
2015-04-24,0.25%,84.91999816894531,108.62999725341795,129.07000732421875
2015-04-27,0.25%,84.91000366210938,108.45999908447266,129.07000732421875
2015-04-28,0.25%,84.87000274658203,107.95999908447266,127.29000091552734
2015-04-29,0.25%,84.87999725341797,107.55999755859376,125.7300033569336
2015-04-30,0.25%,84.87000274658203,107.52999877929688,125.9499969482422
2015-05-01,0.25%,84.80000305175781,106.77999877929688,124.0
2015-05-04,0.25%,84.80000305175781,106.55999755859376,122.83000183105467
2015-05-05,0.25%,84.77999877929688,106.37999725341795,122.66000366210938
2015-05-06,0.25%,84.75,105.86000061035156,120.55999755859376
2015-05-07,0.25%,84.72000122070312,106.30999755859376,122.18000030517578
2015-05-08,0.25%,84.83999633789062,106.72000122070312,122.51000213623048
2015-05-11,0.25%,84.76000213623047,105.66999816894533,119.52999877929688
2015-05-12,0.25%,84.7699966430664,105.75,119.83999633789062
2015-05-13,0.25%,84.80999755859375,105.61000061035156,118.87999725341795
2015-05-14,0.25%,84.88999938964844,105.97000122070312,119.1999969482422
2015-05-15,0.25%,84.88999938964844,106.7300033569336,121.58999633789062
2015-05-18,0.25%,84.83999633789062,106.01000213623048,119.5500030517578
2015-05-19,0.25%,84.79000091552734,105.54000091552734,118.48999786376952
2015-05-20,0.25%,84.81999969482422,105.7699966430664,118.69000244140624
2015-05-21,0.25%,84.8499984741211,106.4000015258789,120.3499984741211
2015-05-22,0.25%,84.79000091552734,106.16000366210938,120.4000015258789
2015-05-26,0.25%,84.80000305175781,106.81999969482422,122.45999908447266
2015-05-27,0.25%,84.80999755859375,106.76000213623048,122.73999786376952
2015-05-28,0.25%,84.8499984741211,106.86000061035156,122.44000244140624
2015-05-29,0.25%,84.87000274658203,106.91999816894533,122.70999908447266
2015-06-01,0.25%,84.77999877929688,106.27999877929688,121.12999725341795
2015-06-02,0.25%,84.7699966430664,105.54000091552734,119.44000244140624
2015-06-03,0.25%,84.73999786376953,104.63999938964844,117.5199966430664
2015-06-04,0.25%,84.75,105.1500015258789,119.0500030517578
2015-06-05,0.25%,84.66999816894531,104.38999938964844,117.5999984741211
2015-06-08,0.25%,84.72000122070312,104.54000091552734,117.47000122070312
2015-06-09,0.25%,84.68000030517578,104.1999969482422,116.54000091552734
2015-06-10,0.25%,84.66000366210938,103.8000030517578,115.5199966430664
2015-06-11,0.25%,84.68000030517578,104.62000274658205,117.9499969482422
2015-06-12,0.25%,84.66000366210938,104.55999755859376,117.9499969482422
2015-06-15,0.25%,84.69999694824219,104.80999755859376,118.13999938964844
2015-06-16,0.25%,84.7300033569336,105.20999908447266,119.06999969482422
2015-06-17,0.25%,84.79000091552734,105.2699966430664,118.1500015258789
2015-06-18,0.25%,84.80999755859375,105.19000244140624,117.56999969482422
2015-06-19,0.25%,84.83000183105469,105.75,119.08000183105467
2015-06-22,0.25%,84.7699966430664,104.86000061035156,116.6500015258789
2015-06-23,0.25%,84.75,104.54000091552734,115.9499969482422
2015-06-24,0.25%,84.79000091552734,104.8499984741211,116.9499969482422
2015-06-25,0.25%,84.7699966430664,104.58999633789062,116.54000091552734
2015-06-26,0.25%,84.72000122070312,104.08999633789062,115.2300033569336
2015-06-29,0.25%,84.86000061035156,105.3000030517578,118.27999877929688
2015-06-30,0.25%,84.86000061035156,105.01000213623048,117.45999908447266
2015-07-01,0.25%,84.75,104.3000030517578,115.62000274658205
2015-07-02,0.25%,84.87999725341797,104.66999816894533,116.0
2015-07-06,0.25%,84.9000015258789,105.41000366210938,118.1500015258789
2015-07-07,0.25%,84.88999938964844,105.69000244140624,119.26000213623048
2015-07-08,0.25%,84.9800033569336,106.11000061035156,120.29000091552734
2015-07-09,0.25%,84.91999816894531,105.37000274658205,117.91999816894533
2015-07-10,0.25%,84.83999633789062,104.63999938964844,116.0500030517578
2015-07-13,0.25%,84.80000305175781,104.36000061035156,115.69000244140624
2015-07-14,0.25%,84.83999633789062,104.69000244140624,116.06999969482422
2015-07-15,0.25%,84.87000274658203,105.08999633789062,117.3000030517578
2015-07-16,0.25%,84.83000183105469,105.0500030517578,118.11000061035156
2015-07-17,0.25%,84.80999755859375,105.05999755859376,118.72000122070312
2015-07-20,0.25%,84.76000213623047,104.8499984741211,118.22000122070312
2015-07-21,0.25%,84.7699966430664,105.13999938964844,118.86000061035156
2015-07-22,0.25%,84.76000213623047,105.2699966430664,119.5999984741211
2015-07-23,0.25%,84.7699966430664,105.6999969482422,121.08999633789062
2015-07-24,0.25%,84.79000091552734,105.8000030517578,121.38999938964844
2015-07-27,0.25%,84.8499984741211,106.1500015258789,122.04000091552734
2015-07-28,0.25%,84.83000183105469,105.8499984741211,121.1500015258789
2015-07-29,0.25%,84.80999755859375,105.6999969482422,120.6999969482422
2015-07-30,0.25%,84.7699966430664,105.81999969482422,121.62999725341795
2015-07-31,0.25%,84.86000061035156,106.44000244140624,122.52999877929688
2015-08-03,0.25%,84.8499984741211,106.5999984741211,123.5500030517578
2015-08-04,0.25%,84.72000122070312,106.0500030517578,122.56999969482422
2015-08-05,0.25%,84.7300033569336,105.63999938964844,121.6500015258789
2015-08-06,0.25%,84.75,106.01000213623048,122.7300033569336
2015-08-07,0.25%,84.70999908447266,106.43000030517578,124.33999633789062
2015-08-10,0.25%,84.70999908447266,105.98999786376952,122.8000030517578
2015-08-11,0.25%,84.81999969482422,106.69000244140624,124.75
2015-08-12,0.25%,84.81999969482422,106.6500015258789,124.06999969482422
2015-08-13,0.25%,84.75,106.37000274658205,123.66999816894533
2015-08-14,0.25%,84.70999908447266,106.26000213623048,123.95999908447266
2015-08-17,0.25%,84.76000213623047,106.4499969482422,124.5199966430664
2015-08-18,0.25%,84.75,106.27999877929688,123.54000091552734
2015-08-19,0.25%,84.83000183105469,106.93000030517578,124.76000213623048
2015-08-20,0.25%,84.80000305175781,107.22000122070312,126.0199966430664
2015-08-21,0.25%,84.88999938964844,107.6500015258789,126.4000015258789
2015-08-24,0.25%,84.93000030517578,107.83000183105467,126.36000061035156
2015-08-25,0.25%,84.88999938964844,107.23999786376952,124.33000183105467
2015-08-26,0.25%,84.83999633789062,106.58000183105467,121.93000030517578
2015-08-27,0.25%,84.8499984741211,106.5199966430664,122.0
2015-08-28,0.25%,84.80999755859375,106.54000091552734,122.36000061035156
2015-08-31,0.25%,84.77999877929688,106.36000061035156,121.41999816894533
2015-09-01,0.25%,84.7699966430664,106.66999816894533,122.02999877929688
2015-09-02,0.25%,84.79000091552734,106.37999725341795,120.9800033569336
2015-09-03,0.25%,84.79000091552734,106.63999938964844,121.56999969482422
2015-09-04,0.25%,84.80000305175781,106.97000122070312,122.68000030517578
2015-09-08,0.25%,84.7699966430664,106.5,120.87000274658205
2015-09-09,0.25%,84.75,106.54000091552734,121.4499969482422
2015-09-10,0.25%,84.77999877929688,106.3000030517578,120.62999725341795
2015-09-11,0.25%,84.80999755859375,106.58000183105467,121.38999938964844
2015-09-14,0.25%,84.79000091552734,106.68000030517578,121.58000183105467
2015-09-15,0.25%,84.66999816894531,105.83999633789062,119.25
2015-09-16,0.25%,84.66000366210938,105.80999755859376,118.8000030517578
2015-09-17,0.25%,84.8499984741211,106.69000244140624,120.25
2015-09-18,0.25%,84.88999938964844,107.19000244140624,122.0999984741211
2015-09-21,0.25%,84.83999633789062,106.58000183105467,120.11000061035156
2015-09-22,0.25%,84.88999938964844,107.11000061035156,121.77999877929688
2015-09-23,0.25%,84.86000061035156,106.98999786376952,121.7699966430664
2015-09-24,0.25%,84.91000366210938,107.1500015258789,122.5999984741211
2015-09-25,0.25%,84.87000274658203,106.87000274658205,121.54000091552734
2015-09-28,0.25%,84.93000030517578,107.4800033569336,123.62000274658205
2015-09-29,0.25%,84.97000122070312,107.8499984741211,123.97000122070312
2015-09-30,0.25%,84.98999786376953,107.87000274658205,123.54000091552734
2015-10-01,0.25%,84.94999694824219,107.79000091552734,123.80999755859376
2015-10-02,0.25%,85.06999969482422,108.30999755859376,124.55999755859376
2015-10-05,0.25%,85.01000213623047,107.70999908447266,122.87000274658205
2015-10-06,0.25%,85.0,107.93000030517578,123.4000015258789
2015-10-07,0.25%,84.9800033569336,107.66000366210938,122.98999786376952
2015-10-08,0.25%,84.95999908447266,107.37999725341795,121.95999908447266
2015-10-09,0.25%,84.95999908447266,107.44000244140624,122.27999877929688
2015-10-12,0.25%,84.94000244140625,107.8000030517578,123.20999908447266
2015-10-13,0.25%,84.97000122070312,107.9000015258789,123.41999816894533
2015-10-14,0.25%,85.08999633789062,108.48999786376952,124.5
2015-10-15,0.25%,85.04000091552734,108.12000274658205,123.88999938964844
2015-10-16,0.25%,85.0,108.02999877929688,123.93000030517578
2015-10-19,0.25%,85.02999877929688,107.9800033569336,123.58999633789062
2015-10-20,0.25%,84.9800033569336,107.61000061035156,122.83000183105467
2015-10-21,0.25%,85.01000213623047,107.9800033569336,124.0500030517578
2015-10-22,0.25%,85.04000091552734,108.08999633789062,124.26000213623048
2015-10-23,0.25%,84.97000122070312,107.4800033569336,123.1999969482422
2015-10-26,0.25%,84.97000122070312,107.76000213623048,124.0199966430664
2015-10-27,0.25%,85.0,108.02999877929688,124.33000183105467
2015-10-28,0.25%,84.88999938964844,107.47000122070312,123.83000183105467
2015-10-29,0.25%,84.83000183105469,106.80999755859376,121.86000061035156
2015-10-30,0.25%,84.83000183105469,107.0199966430664,122.77999877929688
2015-11-02,0.25%,84.73999786376953,106.5500030517578,121.9499969482422
2015-11-03,0.25%,84.7300033569336,106.2699966430664,120.9499969482422
2015-11-04,0.25%,84.63999938964844,106.16000366210938,121.08999633789062
2015-11-05,0.25%,84.63999938964844,106.08999633789062,120.7699966430664
2015-11-06,0.25%,84.55999755859375,105.37000274658205,119.0
2015-11-09,0.25%,84.54000091552734,105.19000244140624,118.33000183105467
2015-11-10,0.25%,84.58000183105469,105.38999938964844,118.68000030517578
2015-11-11,0.25%,84.55999755859375,105.33999633789062,118.43000030517578
2015-11-12,0.25%,84.58999633789062,105.4000015258789,119.0
2015-11-13,0.25%,84.66000366210938,105.8000030517578,119.68000030517578
2015-11-16,0.25%,84.66000366210938,105.94000244140624,119.56999969482422
2015-11-17,0.25%,84.62999725341797,105.91000366210938,119.7699966430664
2015-11-18,0.25%,84.5999984741211,105.86000061035156,120.0199966430664
2015-11-19,0.25%,84.58000183105469,106.08999633789062,120.81999969482422
2015-11-20,0.25%,84.58000183105469,105.9499969482422,120.4499969482422
2015-11-23,0.25%,84.56999969482422,106.08999633789062,120.81999969482422
2015-11-24,0.25%,84.56999969482422,106.19000244140624,120.80999755859376
2015-11-25,0.25%,84.58000183105469,106.25,121.08999633789062
2015-11-27,0.25%,84.5999984741211,106.36000061035156,120.97000122070312
2015-11-30,0.25%,84.56999969482422,106.4000015258789,121.4499969482422
2015-12-01,0.25%,84.58000183105469,106.8000030517578,122.83000183105467
2015-12-02,0.25%,84.51000213623047,106.5,122.87000274658205
2015-12-03,0.25%,84.51000213623047,105.37999725341795,119.52999877929688
2015-12-04,0.25%,84.52999877929688,105.7699966430664,120.58000183105467
2015-12-07,0.25%,84.5199966430664,106.11000061035156,121.75
2015-12-08,0.25%,84.51000213623047,106.16999816894533,121.80999755859376
2015-12-09,0.25%,84.54000091552734,106.33000183105467,121.68000030517578
2015-12-10,0.25%,84.48999786376953,106.0999984741211,121.83999633789062
2015-12-11,0.25%,84.58999633789062,106.9499969482422,123.76000213623048
2015-12-14,0.25%,84.48999786376953,106.16000366210938,122.16000366210938
2015-12-15,0.25%,84.4800033569336,105.88999938964844,121.44000244140624
2015-12-16,0.25%,84.41000366210938,105.61000061035156,121.18000030517578
2015-12-17,0.50%,84.41000366210938,106.0500030517578,122.5500030517578
2015-12-18,0.50%,84.5199966430664,106.43000030517578,123.2300033569336
2015-12-21,0.50%,84.51000213623047,106.4800033569336,123.1999969482422
2015-12-22,0.50%,84.48999786376953,106.18000030517578,122.30999755859376
2015-12-23,0.50%,84.45999908447266,105.94000244140624,121.38999938964844
2015-12-24,0.50%,84.44999694824219,105.97000122070312,121.83000183105467
2015-12-28,0.50%,84.4000015258789,105.98999786376952,122.19000244140624
2015-12-29,0.50%,84.37999725341797,105.43000030517578,120.16000366210938
2015-12-30,0.50%,84.4000015258789,105.47000122070312,120.04000091552734
2015-12-31,0.50%,84.36000061035156,105.58999633789062,120.58000183105467
2016-01-04,0.50%,84.47000122070312,106.04000091552734,121.4499969482422
2016-01-05,0.50%,84.41999816894531,106.01000213623048,120.95999908447266
2016-01-06,0.50%,84.47000122070312,106.6500015258789,122.58999633789062
2016-01-07,0.50%,84.5,106.87999725341795,122.80999755859376
2016-01-08,0.50%,84.55999755859375,107.1500015258789,123.36000061035156
2016-01-11,0.50%,84.58999633789062,106.80999755859376,122.01000213623048
2016-01-12,0.50%,84.5999984741211,107.29000091552734,123.7699966430664
2016-01-13,0.50%,84.6500015258789,107.70999908447266,124.98999786376952
2016-01-14,0.50%,84.66999816894531,107.48999786376952,123.81999969482422
2016-01-15,0.50%,84.73999786376953,107.98999786376952,125.75
2016-01-19,0.50%,84.7300033569336,107.8499984741211,125.36000061035156
2016-01-20,0.50%,84.79000091552734,108.37999725341795,126.68000030517578
2016-01-21,0.50%,84.77999877929688,108.11000061035156,125.81999969482422
2016-01-22,0.50%,84.75,107.87000274658205,125.33999633789062
2016-01-25,0.50%,84.75,108.2300033569336,126.0199966430664
2016-01-26,0.50%,84.79000091552734,108.30999755859376,126.08000183105467
2016-01-27,0.50%,84.80999755859375,108.38999938964844,126.0500030517578
2016-01-28,0.50%,84.80999755859375,108.52999877929688,126.2300033569336
2016-01-29,0.50%,84.91000366210938,109.11000061035156,127.3000030517578
2016-02-01,0.50%,84.81999969482422,108.6999969482422,126.66999816894533
2016-02-02,0.50%,84.93000030517578,109.47000122070312,129.02000427246094
2016-02-03,0.50%,84.94999694824219,109.3499984741211,127.9499969482422
2016-02-04,0.50%,84.97000122070312,109.61000061035156,128.57000732421875
2016-02-05,0.50%,84.94999694824219,109.75,128.72000122070312
2016-02-08,0.50%,85.05000305175781,110.56999969482422,131.49000549316406
2016-02-09,0.50%,85.0199966430664,110.58999633789062,131.6300048828125
2016-02-10,0.50%,85.0199966430664,110.91999816894533,132.7899932861328
2016-02-11,0.50%,85.0999984741211,111.43000030517578,133.72000122070312
2016-02-12,0.50%,85.0,110.58000183105467,131.5
2016-02-16,0.50%,84.94999694824219,110.25,130.11000061035156
2016-02-17,0.50%,84.97000122070312,109.9800033569336,129.30999755859375
2016-02-18,0.50%,85.04000091552734,110.48999786376952,130.89999389648438
2016-02-19,0.50%,84.95999908447266,110.48999786376952,131.00999450683594
2016-02-22,0.50%,84.97000122070312,110.37999725341795,130.94000244140625
2016-02-23,0.50%,84.9800033569336,110.5999984741211,131.47000122070312
2016-02-24,0.50%,85.0,110.5999984741211,131.2100067138672
2016-02-25,0.50%,85.0199966430664,110.93000030517578,131.67999267578125
2016-02-26,0.50%,84.91000366210938,110.38999938964844,130.41000366210938
2016-02-29,0.50%,84.95999908447266,110.56999969482422,130.97999572753906
2016-03-01,0.50%,84.80000305175781,109.5500030517578,128.42999267578125
2016-03-02,0.50%,84.79000091552734,109.36000061035156,128.9600067138672
2016-03-03,0.50%,84.81999969482422,109.48999786376952,129.42999267578125
