Date,QQQ,SOXX,XBI,XOP,IYH
2017-11-30,155.14999389648438,172.55999755859375,83.19000244140625,142.8800048828125,175.8800048828125
2017-12-01,154.49000549316406,170.69000244140625,83.41999816894531,145.72000122070312,175.57000732421875
2017-12-04,152.7100067138672,166.58999633789062,81.43000030517578,143.83999633789062,173.24000549316406
2017-12-05,152.80999755859375,166.72000122070312,80.3499984741211,142.55999755859375,172.82000732421875
2017-12-06,153.5,167.25999450683594,79.94999694824219,138.1999969482422,172.6199951171875
2017-12-07,154.02000427246094,168.88999938964844,82.27999877929688,139.1999969482422,172.85000610351562
2017-12-08,154.6999969482422,168.02000427246094,83.93000030517578,141.1999969482422,174.82000732421875
2017-12-11,155.89999389648438,169.02999877929688,83.06999969482422,142.9199981689453,175.38999938964844
2017-12-12,155.69000244140625,167.3800048828125,81.69000244140625,140.72000122070312,176.02000427246094
2017-12-13,155.99000549316406,167.35000610351562,82.91999816894531,139.32000732421875,176.6699981689453
2017-12-14,155.8800048828125,167.17999267578125,81.31999969482422,137.9199981689453,174.6999969482422
2017-12-15,157.64999389648438,169.8000030517578,81.81999969482422,136.32000732421875,176.61000061035156
2017-12-18,158.63999938964844,173.44000244140625,81.81999969482422,139.0,176.72999572753906
2017-12-19,157.6999969482422,172.94000244140625,81.55999755859375,139.24000549316406,175.94000244140625
2017-12-20,157.52999877929688,174.1999969482422,82.13999938964844,142.72000122070312,175.5
2017-12-21,157.5500030517578,172.36000061035156,83.08000183105469,146.63999938964844,175.13999938964844
2017-12-22,157.3699951171875,172.25999450683594,84.58999633789062,147.27999877929688,174.6300048828125
2017-12-26,156.52000427246094,170.5399932861328,85.16999816894531,150.55999755859375,174.7100067138672
2017-12-27,156.5399932861328,171.08999633789062,85.87999725341797,149.36000061035156,175.19000244140625
2017-12-28,156.72999572753906,171.57000732421875,86.19999694824219,150.47999572753906,175.4199981689453
2017-12-29,155.75999450683594,169.80999755859375,84.87000274658203,148.72000122070312,174.22999572753906
2018-01-02,158.49000549316406,174.4199981689453,87.20999908447266,152.8800048828125,176.1999969482422
2018-01-03,160.02999877929688,177.47000122070312,88.37000274658203,154.39999389648438,177.92999267578125
2018-01-04,160.30999755859375,178.47000122070312,87.3499984741211,155.16000366210938,178.1199951171875
2018-01-05,161.9199981689453,179.49000549316406,87.04000091552734,154.16000366210938,179.55999755859375
2018-01-08,162.5500030517578,180.89999389648438,85.30999755859375,155.0800018310547,178.69000244140625
2018-01-09,162.55999755859375,179.1199951171875,87.48999786376953,154.83999633789062,180.75999450683594
2018-01-10,162.17999267578125,176.97000122070312,88.58999633789062,153.9199981689453,180.4600067138672
2018-01-11,163.2899932861328,178.02999877929688,89.13999938964844,157.60000610351562,181.27999877929688
2018-01-12,164.49000549316406,178.99000549316406,89.62000274658203,158.8800048828125,182.52000427246094
2018-01-16,164.02000427246094,179.5800018310547,86.83999633789062,156.0,183.13999938964844
2018-01-17,165.7899932861328,184.7899932861328,88.0199966430664,157.32000732421875,184.91000366210938
2018-01-18,165.82000732421875,185.6199951171875,87.88999938964844,155.52000427246094,185.10000610351562
2018-01-19,166.33999633789062,185.80999755859375,88.91999816894531,154.8800048828125,185.72999572753906
2018-01-22,168.1199951171875,187.19000244140625,93.88999938964844,158.75999450683594,187.50999450683594
2018-01-23,169.50999450683594,188.69000244140625,95.81999969482422,159.39999389648438,186.75
2018-01-24,168.41000366210938,184.3699951171875,94.33999633789062,158.8800048828125,187.2899932861328
2018-01-25,168.35000610351562,181.1699981689453,95.41000366210938,155.63999938964844,189.0
2018-01-26,170.92999267578125,186.9600067138672,96.19000244140625,156.24000549316406,192.77999877929688
2018-01-29,170.10000610351562,186.69000244140625,97.02999877929688,153.1999969482422,192.35000610351562
2018-01-30,168.6999969482422,182.97999572753906,95.02999877929688,147.8800048828125,188.35000610351562
2018-01-31,169.39999389648438,184.47000122070312,93.37000274658203,147.63999938964844,185.66000366210938
2018-02-01,167.9600067138672,183.55999755859375,93.61000061035156,148.36000061035156,186.0500030517578
2018-02-02,164.61000061035156,178.6199951171875,91.88999938964844,142.0399932861328,183.6199951171875
2018-02-05,158.1199951171875,170.2100067138672,88.33999633789062,137.47999572753906,175.3800048828125
2018-02-06,162.30999755859375,176.3699951171875,91.05000305175781,139.27999877929688,177.3300018310547
2018-02-07,160.2100067138672,172.58999633789062,91.41999816894531,134.83999633789062,177.1300048828125
2018-02-08,153.4499969482422,165.33999633789062,86.81999969482422,129.52000427246094,170.77000427246094
2018-02-09,156.10000610351562,170.10000610351562,87.0199966430664,129.55999755859375,173.14999389648438
2018-02-12,158.8699951171875,173.3699951171875,88.79000091552734,132.9199981689453,175.0399932861328
2018-02-13,159.69000244140625,173.1699981689453,89.30999755859375,131.1199951171875,174.97999572753906
2018-02-14,162.67999267578125,177.22999572753906,91.6500015258789,136.0800018310547,177.33999633789062
2018-02-15,165.6999969482422,179.33999633789062,92.7300033569336,136.36000061035156,179.24000549316406
2018-02-16,164.9600067138672,178.6999969482422,92.47000122070312,135.67999267578125,180.52999877929688
2018-02-20,165.2899932861328,181.86000061035156,90.83000183105469,135.27999877929688,178.50999450683594
2018-02-21,164.82000732421875,179.77000427246094,91.05000305175781,132.0399932861328,177.80999755859375
2018-02-22,164.8000030517578,179.3699951171875,91.16999816894531,134.9199981689453,177.39999389648438
2018-02-23,168.1699981689453,183.2100067138672,92.54000091552734,138.55999755859375,180.07000732421875
2018-02-26,170.39999389648438,187.16000366210938,93.19000244140625,139.16000366210938,182.2100067138672
2018-02-27,168.2899932861328,186.5399932861328,92.08999633789062,135.8800048828125,180.61000061035156
2018-02-28,167.2100067138672,184.8800048828125,90.36000061035156,132.24000549316406,177.52999877929688
2018-03-01,164.47999572753906,181.9600067138672,89.5199966430664,133.60000610351562,174.74000549316406
2018-03-02,165.99000549316406,185.0500030517578,91.95999908447266,136.55999755859375,176.75
2018-03-05,167.8300018310547,186.7100067138672,93.37999725341797,139.0399932861328,178.47000122070312
2018-03-06,168.5399932861328,189.52000427246094,93.6500015258789,137.75999450683594,178.33999633789062
2018-03-07,168.92999267578125,190.1300048828125,94.83000183105469,136.36000061035156,179.1699981689453
2018-03-08,169.86000061035156,190.3000030517578,94.98999786376953,136.1199951171875,180.52000427246094
2018-03-09,173.16000366210938,194.25,96.44999694824219,139.0800018310547,183.27999877929688
2018-03-12,174.0800018310547,196.30999755859375,96.9800033569336,139.24000549316406,182.52000427246094
2018-03-13,171.7100067138672,193.27999877929688,95.94000244140625,138.63999938964844,182.72000122070312
2018-03-14,171.67999267578125,193.25999450683594,95.5199966430664,138.1199951171875,181.77000427246094
2018-03-15,171.52999877929688,193.11000061035156,94.02999877929688,136.24000549316406,181.47999572753906
2018-03-16,171.02000427246094,193.02999877929688,93.56999969482422,137.67999267578125,181.52000427246094
2018-03-19,167.10000610351562,189.35000610351562,91.88999938964844,134.24000549316406,178.55999755859375
2018-03-20,167.64999389648438,190.74000549316406,92.11000061035156,136.27999877929688,178.9199981689453
2018-03-21,166.9199981689453,191.10000610351562,93.04000091552734,141.9600067138672,178.39999389648438
2018-03-22,162.8000030517578,185.6999969482422,90.26000213623047,138.9600067138672,172.6699981689453
2018-03-23,158.50999450683594,179.52000427246094,88.5999984741211,138.8000030517578,169.1199951171875
2018-03-26,164.39999389648438,187.00999450683594,91.05000305175781,141.39999389648438,172.72999572753906
2018-03-27,159.0800018310547,180.1300048828125,87.16000366210938,137.9600067138672,170.55999755859375
2018-03-28,157.25,176.22999572753906,87.01000213623047,137.0399932861328,171.4199981689453
2018-03-29,160.1300048828125,180.0500030517578,87.7300033569336,140.8800048828125,172.61000061035156
2018-04-02,155.50999450683594,173.1699981689453,83.8499984741211,136.1199951171875,168.1999969482422
2018-04-03,157.25999450683594,176.4499969482422,84.3499984741211,138.44000244140625,170.97999572753906
2018-04-04,159.74000549316406,178.72000122070312,87.22000122070312,138.52000427246094,173.3800048828125
2018-04-05,160.64999389648438,176.88999938964844,85.47000122070312,142.47999572753906,173.36000061035156
2018-04-06,156.6300048828125,171.5399932861328,82.9000015258789,138.63999938964844,168.94000244140625
2018-04-09,157.72999572753906,172.6199951171875,85.11000061035156,138.83999633789062,170.6999969482422
2018-04-10,161.2100067138672,178.13999938964844,88.47000122070312,144.67999267578125,173.6999969482422
2018-04-11,160.27999877929688,178.2100067138672,89.1500015258789,147.32000732421875,172.14999389648438
2018-04-12,162.2100067138672,181.57000732421875,90.44999694824219,147.0399932861328,173.50999450683594
2018-04-13,161.3699951171875,180.22999572753906,89.58000183105469,149.52000427246094,173.3699951171875
2018-04-16,162.60000610351562,180.5500030517578,88.9000015258789,150.60000610351562,174.72000122070312
2018-04-17,166.10000610351562,183.97000122070312,91.12000274658203,151.55999755859375,176.1199951171875
2018-04-18,166.44000244140625,182.16000366210938,90.73999786376953,156.24000549316406,176.35000610351562
2018-04-19,164.91000366210938,174.27999877929688,89.20999908447266,155.9199981689453,174.8000030517578
