Date,Nasdaq,DJIA,S&P500,nasdaq_ma5,nasdaq_ma20,nasdaq_ma60,nasdaq_ma120,nasdaq_ma200,dow_ma5,dow_ma20,dow_ma60,dow_ma120,dow_ma200,s_p_ma5,s_p_ma20,s_p_ma60,s_p_ma120,s_p_ma200
2019-04-16,8000.22998046875,26452.66015625,2907.06005859375,7974.4,7836.015454101563,7556.503149414062,7292.319160970052,7506.30275390625,26309.98828125,26058.18173828125,25659.669140625,25050.99306640625,25289.888447265625,2899.316015625,2860.1179809570312,2785.404659016927,2711.6262451171874,2764.5371484375
2019-04-17,7996.080078125,26449.5390625,2900.449951171875,7980.76796875,7849.370947265625,7572.765152994792,7296.973661295573,7508.731655273437,26368.4640625,26093.3751953125,25693.753450520835,25061.47731119792,25300.779091796878,2901.764013671875,2863.9289794921874,2789.863826497396,2712.957578531901,2765.4475476074217
2019-04-18,7998.06005859375,26559.5390625,2905.030029296875,7990.9080078125,7857.325952148438,7588.969986979167,7304.38749593099,7510.883505859375,26451.76171875,26123.22666015625,25726.818782552084,25077.944970703124,25312.04088867188,2905.106005859375,2866.436486816406,2794.3026611328123,2715.0319946289064,2766.339147949219
2019-04-22,8015.27001953125,26511.05078125,2907.969970703125,7997.12998046875,7875.95595703125,7604.666821289063,7310.195247395834,7513.446506347656,26471.51171875,26173.66318359375,25759.44895833333,25090.66580403646,25323.722041015622,2905.218017578125,2871.799487304688,2798.729992675781,2716.7186604817707,2767.312897949219
2019-04-23,8120.81982421875,26656.390625,2933.679931640625,8026.0919921875,7900.119946289063,7620.599487304687,7318.1419962565105,7516.118454589844,26525.8359375,26230.6412109375,25791.435481770837,25107.066471354166,25335.22029296875,2910.83798828125,2878.565478515625,2803.211991373698,2719.010243733724,2768.2982470703123
2019-04-24,8102.009765625,26597.05078125,2927.25,8046.44794921875,7920.64443359375,7637.538313802083,7326.906327311198,7518.186552734375,26554.7140625,26277.6072265625,25825.915983072915,25125.01756184896,25345.92314453125,2914.8759765625,2884.00498046875,2807.9353230794272,2721.3935770670573,2769.135396728516
2019-04-25,8118.68017578125,26462.080078125,2926.169921875,8070.96796875,7944.409448242188,7655.711482747396,7334.881579589844,7519.998952636719,26557.222265625,26319.43173828125,25857.284635416665,25138.246223958333,25354.350595703127,2920.019970703125,2890.044970703125,2812.704821777344,2723.4230773925783,2769.8453967285154
2019-04-26,8146.39990234375,26543.330078125,2939.8798828125,8100.6359375,7968.270947265625,7671.766813151042,7341.88574625651,7521.934951171875,26553.98046875,26360.7251953125,25882.759147135417,25150.142643229166,25362.4689453125,2926.98994140625,2896.266967773437,2817.01865234375,2725.3242431640624,2770.575595703125
2019-04-29,8161.85009765625,26554.390625,2943.030029296875,8129.951953125,7989.8974609375,7686.435310872396,7347.950663248698,7524.16115234375,26562.6484375,26392.0107421875,25908.67115885417,25159.92306315104,25371.73865234375,2934.001953125,2901.6984741210936,2821.0008178710937,2727.013075764974,2771.420645751953
2019-04-30,8095.39013671875,26592.91015625,2945.830078125,8124.866015625,8003.221459960938,7700.293977864583,7354.103995768229,7525.518503417968,26549.95234375,26408.73525390625,25934.15481770833,25170.94039713541,25380.07875,2936.431982421875,2905.630480957031,2824.989152018229,2728.869492594401,2772.158345947266
2019-05-01,8049.64013671875,26430.140625,2923.72998046875,8114.39208984375,8013.268969726562,7711.9956461588545,7360.110579427083,7526.636804199219,26516.5703125,26421.2857421875,25954.001009114585,25179.0107421875,25387.13240234375,2935.727978515625,2908.45498046875,2828.3034830729166,2730.414658610026,2772.7704455566404
2019-05-02,8036.77001953125,26307.7890625,2917.52001953125,8098.01005859375,8020.32998046875,7722.573811848958,7365.617329915364,7527.792053222656,26485.712109375,26425.76865234375,25968.938834635417,25184.61723632813,25393.34955078125,2933.997998046875,2910.660986328125,2831.30048421224,2731.765242513021,2773.365895996094
2019-05-03,8164.0,26504.94921875,2945.639892578125,8101.530078125,8033.940991210938,7735.719148763021,7370.561079915365,7529.336452636719,26478.0359375,26431.7845703125,25987.51630859375,25187.32263997396,25400.27484375,2935.15,2913.973486328125,2834.867647298177,2732.8631591796875,2774.046345214844
2019-05-06,8123.2900390625,26438.48046875,2932.469970703125,8093.81806640625,8043.17099609375,7749.634814453125,7375.497831217448,7530.680703125,26454.85390625,26432.45908203125,26008.665494791665,25189.383138020832,25406.47080078125,2933.03798828125,2915.9599853515624,2838.6413126627604,2733.910158284505,2774.6305944824217
2019-05-07,7963.759765625,25965.08984375,2884.050048828125,8067.4919921875,8043.664990234375,7760.727473958334,7380.138330078125,7531.373002929688,26329.28984375,26413.66259765625,26022.978157552083,25189.18138020833,25410.97375,2920.681982421875,2915.373986816406,2841.5774820963543,2734.7688252766925,2775.0283947753906
2019-05-08,7943.31982421875,25967.330078125,2879.419921875,8046.2279296875,8045.3669921875,7771.317805989584,7386.325410970052,7531.988601074218,26236.727734375,26404.50009765625,26038.215169270832,25194.01596679688,25415.5198046875,2911.819970703125,2915.4349853515623,2844.4044799804688,2736.0454915364585,2775.416343994141
2019-05-09,7910.58984375,25828.359375,2870.719970703125,8020.99189453125,8042.68447265625,7779.583968098958,7392.23974202474,7532.332199707032,26140.841796875,26388.06005859375,26044.925162760417,25198.53154296875,25419.44015625,2902.4599609375,2914.560485839844,2846.504313151041,2737.2833251953125,2775.735043945313
2019-05-10,7916.93994140625,25942.369140625,2881.39990234375,7971.5798828125,8041.1634765625,7787.859969075521,7398.744323730469,7532.713049316406,26028.32578125,26378.0259765625,26051.576822916668,25205.713785807293,25422.9423046875,2889.611962890625,2914.2144775390625,2848.6438110351564,2738.7818237304687,2776.0400439453124
2019-05-13,7647.02001953125,25324.990234375,2811.8701171875,7876.32587890625,8024.306469726563,7791.527799479167,7401.977575683593,7531.2869482421875,25805.627734375,26323.66044921875,26049.670149739584,25206.01145833333,25422.4967578125,2865.4919921875,2909.437487792969,2849.7461466471354,2739.4624084472657,2775.869044189453
2019-05-14,7734.490234375,25532.05078125,2834.409912109375,7830.47197265625,8012.230493164063,7795.89580078125,7406.032743326823,7530.698498535156,25719.019921875,26281.02451171875,26043.816829427084,25207.00170898437,25422.52166015625,2855.56396484375,2905.878979492188,2850.726310221354,2740.280240885417,2775.853894042969
2019-05-15,7822.14990234375,25648.01953125,2850.9599609375,7806.23798828125,8003.326489257813,7801.485465494791,7412.646659342447,7531.1221484375,25655.1578125,26240.79248046875,26039.76181640625,25212.25654296875,25423.506455078124,2849.87197265625,2903.073974609375,2851.912976074219,2741.6154907226564,2776.0145935058595
2019-05-16,7898.0498046875,25862.6796875,2876.320068359375,7803.72998046875,7998.424975585937,7808.3017985026045,7420.890242513021,7532.462397460938,25662.021875,26211.44951171875,26038.232486979166,25223.89853515625,25426.285703125,2850.9919921875,2901.86748046875,2853.439978027344,2743.5690755208334,2776.383193359375
2019-05-17,7816.27978515625,25764.0,2859.530029296875,7783.59794921875,7989.335961914063,7814.24462890625,7427.92382405599,7533.184846191406,25626.348046875,26171.67255859375,26036.78863932292,25234.72612304688,25428.02975585937,2846.618017578125,2899.59248046875,2854.8508138020834,2745.315743001302,2776.599393310547
2019-05-20,7702.3798828125,25679.900390625,2840.22998046875,7794.669921875,7973.691455078125,7817.158626302084,7434.285489908854,7533.160295410156,25697.330078125,26130.1150390625,26030.923470052083,25246.3423828125,25429.76015625,2852.289990234375,2896.205480957032,2855.6434814453123,2747.0463256835938,2776.7337426757813
2019-05-21,7785.72021484375,25877.330078125,2864.360107421875,7804.91591796875,7956.936474609375,7821.012963867188,7440.15107421875,7533.075446777344,25766.3859375,26091.16201171875,26027.346484375,25256.65146484375,25432.516005859376,2858.280029296875,2892.7394897460936,2856.7809814453126,2748.637243652344,2776.919443359375
2019-05-22,7750.83984375,25776.609375,2856.27001953125,7790.65390625,7939.377978515625,7824.371964518229,7445.718904622396,7532.769597167969,25792.10390625,26050.13994140625,26022.656966145834,25265.217122395832,25434.08615234375,2859.342041015625,2889.190490722656,2857.8204833984373,2750.0880777994794,2776.99904296875
2019-05-23,7628.27978515625,25490.470703125,2822.239990234375,7736.69990234375,7914.857958984375,7825.60146484375,7448.524654134115,7531.612595214844,25717.662109375,26001.55947265625,26014.412141927085,25266.25079752604,25434.027607421875,2848.526025390625,2883.993994140625,2858.318151855469,2750.741827392578,2776.858243408203
2019-05-24,7637.009765625,25585.689453125,2826.06005859375,7700.8458984375,7889.388452148438,7827.342797851563,7451.557401529948,7530.3793432617185,25682.0,25953.67744140625,26008.906966145834,25268.30787760417,25433.81150390625,2841.83203125,2878.3030029296874,2859.010986328125,2751.477327473958,2776.6962939453124
2019-05-28,7607.35009765625,25347.76953125,2802.389892578125,7681.83994140625,7861.663452148437,7827.542797851563,7453.864152018229,7528.974443359375,25615.573828125,25893.34638671875,25997.597786458333,25266.718782552085,25432.6316015625,2834.264013671875,2871.27099609375,2858.989318847656,2751.829160563151,2776.419743652344
2019-05-29,7547.31005859375,25126.41015625,2783.02001953125,7634.15791015625,7834.259448242187,7827.038468424479,7454.745821126302,7527.252094726562,25465.38984375,25820.02138671875,25986.04378255208,25260.88528645833,25430.7175,2817.99599609375,2863.1304931640625,2858.826151529948,2751.7679097493487,2776.066943359375
2019-05-30,7567.72021484375,25169.880859375,2788.860107421875,7597.533984375,7810.163452148437,7826.894474283854,7458.156571451823,7525.895146484375,25344.044140625,25757.0083984375,25975.431282552083,25262.07537434896,25430.001201171875,2804.514013671875,2856.386999511719,2858.81298828125,2752.50791015625,2775.84484375
2019-05-31,7453.14990234375,24815.0390625,2752.06005859375,7562.5080078125,7780.982446289063,7826.014973958333,7460.363989257812,7524.0623461914065,25208.9578125,25682.3708984375,25961.124251302084,25260.9701171875,25428.137900390622,2790.47802734375,2848.114001464844,2858.489823404948,2752.9754943847656,2775.4954943847656
2019-06-03,7333.02001953125,24819.779296875,2744.449951171875,7501.71005859375,7739.433447265625,7824.540974934895,7463.395406087239,7521.3729956054685,25055.77578125,25598.11240234375,25950.2333984375,25264.56036783854,25425.737197265626,2774.156005859375,2838.0545043945312,2858.415157063802,2753.9035766601564,2775.017944335937
2019-06-04,7527.1201171875,25332.1796875,2803.27001953125,7485.6640625,7709.624951171875,7826.523974609375,7467.617073567709,7520.137995605469,25052.6578125,25542.79736328125,25948.26572265625,25272.134700520837,25426.586044921874,2774.33203125,2831.5945068359374,2859.418489583333,2755.2831604003904,2774.942443847656
2019-06-05,7575.47998046875,25539.5703125,2826.14990234375,7491.298046875,7690.210961914063,7826.814306640625,7472.147489420573,7518.9827954101565,25135.28984375,25521.52138671875,25946.410546875,25281.87911783854,25426.490244140627,2782.9580078125,2828.699499511719,2860.1326538085937,2756.8612426757813,2774.869743652344
2019-06-06,7615.5498046875,25720.66015625,2843.489990234375,7500.86396484375,7673.8224609375,7827.222973632813,7476.457820638021,7517.978894042969,25245.445703125,25509.187890625,25949.177213541665,25291.82403971354,25426.746943359376,2793.883984375,2826.903002929688,2860.998819986979,2758.46474202474,2774.836544189453
2019-06-07,7742.10009765625,25983.939453125,2873.340087890625,7558.65400390625,7665.397973632813,7828.867805989584,7482.055904134115,7517.584345703125,25479.22578125,25516.96689453125,25953.861360677085,25303.37869466146,25427.873193359374,2818.139990234375,2827.0340087890627,2862.0391560872395,2760.3214090983074,2774.9179943847657
2019-06-10,7823.169921875,26062.6796875,2886.72998046875,7656.683984375,7660.70947265625,7832.072135416666,7489.66015218099,7517.404345703125,25727.805859375,25522.982421875,25959.740364583333,25319.730110677083,25429.07514648437,2846.59599609375,2827.3005126953126,2863.3433227539062,2762.711242675781,2775.0368444824217
2019-06-11,7822.56982421875,26048.509765625,2885.719970703125,7715.77392578125,7669.486962890625,7834.306136067708,7498.567150878906,7517.0716943359375,25871.071875,25559.1583984375,25963.06770833333,25340.19285481771,25430.649697265624,2863.085986328125,2830.9930053710937,2864.397322591146,2765.5427429199217,2775.156343994141
2019-06-12,7792.72021484375,26004.830078125,2879.840087890625,7759.22197265625,7672.398461914063,7835.610139973958,7506.973901367188,7516.642995605469,25964.123828125,25582.79736328125,25964.5798828125,25359.602766927084,25432.3889453125,2873.8240234375,2833.264514160156,2865.178991699219,2768.323411051432,2775.27064453125
2019-06-13,7837.1298828125,26106.76953125,2891.639892578125,7803.53798828125,7673.1474609375,7837.496468098959,7516.976399739583,7516.098745117188,26041.345703125,25605.73486328125,25968.236360677085,25382.795345052084,25433.97104492188,2883.45400390625,2835.298510742188,2866.163488769532,2771.5290771484374,2775.355394287109
2019-06-14,7796.66015625,26089.609375,2886.97998046875,7814.45,7668.077978515625,7838.6246337890625,7527.545149739583,7514.9925463867185,26062.4796875,25617.08134765625,25973.968684895837,25409.71209309896,25434.170888671877,2886.181982421875,2835.831506347656,2867.2093221028645,2775.025410970052,2775.3065942382814
2019-06-17,7845.02001953125,26112.529296875,2889.669921875,7818.82001953125,7669.514990234375,7838.725634765625,7540.145397949219,7514.067446289063,26072.449609375,25634.5078125,25976.469010416666,25440.27176106771,25434.4134375,2886.769970703125,2837.3385009765625,2867.7891560872395,2778.967492675781,2775.26734375
2019-06-18,7953.8798828125,26465.5390625,2917.75,7845.08203125,7682.089990234375,7843.912467447916,7554.820064290365,7513.288395996094,26155.85546875,25673.78974609375,25992.52265625,25479.216259765624,25436.11828125,2893.1759765625,2841.214501953125,2869.739823404948,2783.6895751953125,2775.2858935546874
2019-06-19,7987.31982421875,26504.0,2926.4599609375,7884.001953125,7692.169970703125,7849.742130533854,7566.761397298177,7512.783195800781,26255.689453125,25705.1232421875,26008.97548828125,25509.42918294271,25438.703681640625,2902.499951171875,2844.3194946289063,2871.874820963542,2787.5125752766926,2775.4125439453123
2019-06-20,8051.33984375,26753.169921875,2954.179931640625,7926.8439453125,7707.194970703125,7855.739127604166,7579.026810709635,7512.492194824219,26384.96953125,25753.95126953125,26027.2328125,25539.548763020837,25442.6454296875,2915.007958984375,2849.214990234375,2874.1368204752603,2791.390490722656,2775.67584350586
2019-06-21,8031.7099609375,26719.130859375,2950.4599609375,7973.85390625,7727.366479492188,7862.211295572916,7591.086726888021,7512.194494628906,26510.873828125,25815.38427734375,26045.45849609375,25570.021516927085,25446.478681640627,2927.703955078125,2855.6259887695314,2876.5549845377604,2795.2631571451825,2775.944543457031
2019-06-24,8005.7001953125,26727.5390625,2945.35009765625,8005.98994140625,7745.801000976562,7867.820133463541,7602.506896972656,7512.247145996093,26633.87578125,25872.4767578125,26062.293131510414,25598.355501302085,25450.24142578125,2938.839990234375,2861.5904907226563,2878.7201538085938,2798.9173238118487,2776.228293457031
2019-06-25,7884.72021484375,26548.220703125,2917.3798828125,7992.1580078125,7759.669506835938,7870.410139973958,7612.6633992513025,7512.057097167969,26650.412109375,25932.49931640625,26072.618815104168,25625.038671875,25453.00318359375,2938.765966796875,2867.339990234375,2880.103153483073,2802.311905924479,2776.424942626953
2019-06-26,7909.97021484375,26536.8203125,2913.780029296875,7976.6880859375,7777.802514648438,7871.761140950521,7624.717317708333,7512.094248046875,26656.976171875,26003.01982421875,26077.258821614585,25657.12700195313,25456.10458984375,2936.22998046875,2873.877990722656,2880.8796549479166,2806.194323730469,2776.6354431152345
2019-06-27,7967.759765625,26526.580078125,2924.919921875,7959.9720703125,7797.8044921875,7873.745638020833,7634.958150227864,7512.31224609375,26611.658203125,26070.85478515625,26083.04964192708,25682.905501302084,25459.452138671877,2930.377978515625,2880.6809814453127,2881.840987141927,2809.469156901041,2776.874393310547
2019-06-28,8006.240234375,26599.9609375,2941.760009765625,7954.878125,7825.459008789063,7875.590478515625,7644.814567057291,7512.481096191406,26587.82421875,26160.10087890625,26089.4134765625,25708.47726236979,25462.596640625,2928.63798828125,2890.165979003906,2882.980322265625,2812.736407470703,2777.1437438964845
2019-07-01,8091.16015625,26717.4296875,2964.330078125,7971.9701171875,7863.366015625,7878.913484700521,7654.765901692708,7513.165747070312,26585.80234375,26254.9833984375,26094.96012369792,25732.89376627604,25466.189189453125,2932.433984375,2901.1599853515627,2884.39599202474,2815.9857421875,2777.5207946777346
2019-07-02,8109.08984375,26786.6796875,2973.010009765625,8016.84404296875,7892.464501953125,7881.753483072916,7664.365983072917,7513.642646484375,26633.494140625,26327.7083984375,26100.98828125,25757.1234375,25469.39263671875,2943.560009765625,2909.646984863281,2885.7338256835938,2819.219492594401,2777.8649450683592
2019-07-03,8170.22998046875,26966.0,2995.820068359375,8068.89599609375,7922.202001953125,7885.359318033854,7674.233984375,7514.443596191406,26719.330078125,26399.0298828125,26111.404622395832,25781.824104817708,25473.44928710937,2959.968017578125,2918.1304931640625,2887.401326497396,2822.545994059245,2778.3191455078127
2019-07-05,8161.7900390625,26922.119140625,2990.409912109375,8107.70205078125,7949.514013671875,7889.567822265625,7684.153234863281,7515.773596191406,26798.437890625,26459.10283203125,26124.263606770837,25806.208854166667,25477.74928710937,2973.066015625,2925.4764892578123,2889.271492513021,2825.830576578776,2778.8271948242186
2019-07-08,8098.3798828125,26806.140625,2975.949951171875,8126.12998046875,7967.328002929687,7891.803483072917,7694.0904012044275,7516.4849462890625,26839.673828125,26500.212890625,26135.079947916667,25830.34469401041,25480.545185546875,2979.90400390625,2930.606982421875,2890.7338256835938,2829.108408610026,2779.1853942871094
2019-07-09,8141.72998046875,26783.490234375,2979.6298828125,8136.2439453125,7983.256005859375,7895.042985026042,7703.406233723958,7517.443395996093,26852.8859375,26536.25341796875,26145.753938802085,25852.99386393229,25482.433837890625,2982.96396484375,2935.2519775390624,2892.255655924479,2832.1861572265625,2779.5437939453127
2019-07-10,8202.5302734375,26860.19921875,2993.070068359375,8154.93203125,8002.254028320312,7898.682486979166,7713.138236490885,7518.314897460938,26867.58984375,26576.837890625,26153.218912760414,25875.10252278646,25483.449931640625,2986.9759765625,2940.619482421875,2893.6833251953126,2835.3275736490887,2779.855394287109
2019-07-11,8196.0400390625,27088.080078125,2999.909912109375,8160.09404296875,8022.42001953125,7902.349658203125,7722.401403808593,7519.360297851563,26892.005859375,26631.000390625,26164.94075520833,25897.752360026043,25485.17283203125,2987.7939453125,2946.6229736328123,2895.255489095052,2838.360489908854,2780.206594238281
2019-07-12,8244.1396484375,27332.029296875,3013.77001953125,8176.56396484375,8042.7705078125,7906.414819335938,7731.458984375,7520.61474609375,26973.987890625,26692.26337890625,26179.596907552084,25919.63302408854,25489.02272460937,2992.465966796875,2952.729479980469,2897.0339884440104,2841.2193237304687,2780.67859375
2019-07-15,8258.1904296875,27359.16015625,3014.300048828125,8208.52607421875,8065.847021484375,7910.783325195312,7741.7742390950525,7521.868347167969,27084.591796875,26755.74091796875,26194.757259114584,25944.25535481771,25493.35747070313,3000.135986328125,2959.0954833984374,2898.9314900716145,2844.3976582845053,2781.172293701172
2019-07-16,8222.7998046875,27335.630859375,3004.0400390625,8224.7400390625,8084.736010742187,7914.528987630209,7751.749487304687,7523.030495605469,27195.019921875,26816.89599609375,26207.692122395834,25967.25545247396,25498.109228515623,3005.018017578125,2964.8139892578124,2900.5816569010417,2847.4421590169272,2781.6626440429686
2019-07-17,8185.2099609375,27219.849609375,2984.419921875,8221.2759765625,8096.302514648438,7917.361319986979,7761.014070638021,7523.746694335938,27266.95,26854.6115234375,26219.50543619792,25989.477197265624,25502.008828125,3003.28798828125,2968.1474853515624,2901.855822753906,2850.292907714844,2782.014743652344
2019-07-18,8207.240234375,27222.970703125,2995.110107421875,8223.516015625,8107.29853515625,7918.80166015625,7769.700573730469,7524.551145019531,27293.928125,26890.56005859375,26228.9484375,26010.191959635416,25505.83212890625,3002.32802734375,2971.5799926757813,2902.8796590169272,2853.0458251953123,2782.420394287109
2019-07-19,8146.490234375,27154.19921875,2976.610107421875,8203.9861328125,8112.0560546875,7919.543001302083,7778.540657552084,7525.097097167969,27258.362109375,26910.6115234375,26238.234244791667,26032.075113932293,25508.3470703125,2994.896044921875,2972.701501464844,2903.702327473958,2855.8188252766927,2782.6804943847656
2019-07-22,8204.1396484375,27171.900390625,2985.030029296875,8193.1759765625,8120.6775390625,7920.967325846354,7788.339404296875,7526.120046386719,27220.91015625,26933.25,26250.064583333333,26053.674609375,25510.336875,2989.042041015625,2974.4300048828127,2904.6833292643228,2858.6940755208334,2782.988494873047
2019-07-23,8251.400390625,27349.189453125,3005.469970703125,8198.89609375,8132.962548828125,7922.717333984375,7797.242073567709,7527.251599121094,27223.621875,26964.33251953125,26263.495572916665,26073.127360026043,25512.940869140624,2989.32802734375,2977.435998535156,2905.7764973958333,2861.397574869792,2783.3882946777344
2019-07-24,8321.5,27269.970703125,3019.56005859375,8226.1541015625,8154.801538085938,7925.378165690104,7805.90673828125,7529.461550292969,27233.64609375,27000.42001953125,26275.421907552085,26092.046533203124,25516.1533203125,2996.3560546875,2982.5450073242187,2907.0519978841144,2864.026407877604,2783.978044433594
2019-07-25,8238.5400390625,27140.98046875,3003.669921875,8232.4140625,8171.230029296875,7927.763997395833,7814.028987630209,7531.711999511719,27217.248046875,27030.62802734375,26284.556412760416,26109.355615234374,25519.62296875,2998.068017578125,2987.039501953125,2908.015995279948,2866.5025736490884,2784.568543701172
2019-07-26,8330.2099609375,27192.44921875,3025.860107421875,8269.1580078125,8189.3525390625,7932.440161132812,7822.217903645834,7534.6832983398435,27224.898046875,27063.921484375,26297.261555989586,26125.631282552084,25523.15131835937,3007.918017578125,2992.0865112304687,2909.7181640625,2869.0108235677085,2785.275694580078
2019-07-29,8293.330078125,27221.349609375,3020.969970703125,8286.99609375,8203.70703125,7936.716162109375,7829.644986979167,7537.459848632812,27234.787890625,27094.99091796875,26312.48756510417,26140.71319986979,25527.10521484375,3015.106005859375,2996.047009277344,2911.442329915365,2871.371407063802,2785.978843994141
2019-07-30,8273.6103515625,27198.01953125,3013.179931640625,8291.4380859375,8212.829541015624,7938.543001302083,7837.131075032552,7541.7176513671875,27204.55390625,27119.02041015625,26324.038736979168,26155.77752278646,25535.10161132813,3016.647998046875,2998.489501953125,2912.567997233073,2873.717822265625,2787.1163439941406
2019-07-31,8175.419921875,26864.26953125,2980.3798828125,8262.2220703125,8216.146044921876,7939.411832682292,7844.523323567709,7545.949450683594,27123.413671875,27122.89990234375,26331.135221354165,26169.900358072915,25544.15880859375,3008.811962890625,2998.8579956054687,2913.366495768229,2876.003904215495,2788.3763928222656
2019-08-01,8111.1201171875,26583.419921875,2953.56005859375,8236.7380859375,8213.190551757812,7941.867838541667,7851.29765625,7549.020600585937,27011.9015625,27103.7708984375,26341.44072265625,26182.209440104165,25550.37595703125,2998.789990234375,2996.7449951171875,2914.524995930989,2878.051239013672,2789.308543701172
2019-08-02,8004.06982421875,26485.009765625,2932.050048828125,8171.51005859375,8205.304541015625,7942.880338541667,7857.099072265625,7551.887248535157,26870.413671875,27081.9154296875,26350.06871744792,26194.141943359376,25556.548251953125,2980.027978515625,2993.827001953125,2915.402164713542,2879.903322347005,2790.21484375
2019-08-05,7726.0400390625,25717.740234375,2844.739990234375,8058.05205078125,8186.687548828125,7939.804508463541,7859.69423828125,7552.289997558593,26569.691796875,27027.49541015625,26348.225065104165,26196.575113932293,25556.144853515623,2944.781982421875,2987.26650390625,2914.9691650390623,2880.736739095052,2790.388944091797
2019-08-06,7833.27001953125,26029.51953125,2881.77001953125,7969.983984375,8171.26455078125,7938.410009765625,7863.134989420573,7553.242846679687,26335.991796875,26989.796875,26349.677571614586,26200.627197265625,25557.75905273437,2918.5,2982.373510742188,2914.975333658854,2881.809572347005,2790.751744384765
2019-08-07,7862.830078125,26007.0703125,2883.97998046875,7907.466015625,8154.279541015625,7942.006844075521,7866.767321777344,7555.1312963867185,26164.551953125,26947.1404296875,26361.045572916668,26205.357861328124,25560.897158203126,2899.22001953125,2976.919006347656,2916.177164713541,2882.9616556803385,2791.327744140625
2019-08-08,8039.16015625,26378.189453125,2938.090087890625,7893.0740234375,8146.435546875,7947.08467610677,7871.49023844401,7558.0819482421875,26123.505859375,26911.6458984375,26375.147884114584,26209.482356770837,25565.56640625,2896.126025390625,2973.828015136719,2917.905167643229,2884.315738932292,2792.179294433594
2019-08-09,7959.14013671875,26287.439453125,2918.64990234375,7884.0880859375,8132.185571289063,7949.367846679687,7875.426656087239,7560.534499511718,26083.991796875,26859.41640625,26385.8048828125,26212.783349609374,25570.416552734376,2893.44599609375,2969.072009277344,2919.0333333333333,2885.473154703776,2792.99314453125
2019-08-12,7863.41015625,25896.439453125,2882.699951171875,7911.562109375,8112.446557617188,7948.790519205729,7878.546158854167,7562.663850097656,26119.731640625,26786.28037109375,26386.36754557292,26212.30001627604,25573.9416015625,2901.03798828125,2962.4920043945312,2919.1396647135416,2886.2898213704425,2793.703194580078
2019-08-13,8016.35986328125,26279.91015625,2926.320068359375,7948.180078125,8102.124560546875,7952.125187174479,7883.1849080403645,7567.203649902343,26169.809765625,26733.4943359375,26394.966048177084,26215.87734375,25582.42405273437,2909.947998046875,2958.606005859375,2920.25283203125,2887.551822916667,2795.054294433594
2019-08-14,7773.93994140625,25479.419921875,2840.60009765625,7930.40205078125,8081.561059570313,7953.317854817708,7885.238240559895,7569.481650390625,26064.2796875,26646.4728515625,26391.62470703125,26211.274088541668,25584.8983984375,2901.272021484375,2951.4150146484376,2920.259000651042,2887.951241048177,2795.729444580078
2019-08-15,7766.6201171875,25579.390625,2847.60009765625,7875.89404296875,8059.530053710938,7952.999519856771,7887.006241861979,7572.478701171875,25904.519921875,26564.29384765625,26386.659049479167,26207.00276692708,25589.353798828124,2883.1740234375,2944.039514160156,2919.979667154948,2888.3803243001303,2796.6739953613283
2019-08-16,7895.990234375,25886.009765625,2888.679931640625,7863.2640625,8047.005053710937,7955.418693033854,7889.895328776041,7576.707202148437,25824.233984375,26500.884375,26388.482389322915,26205.569677734376,25596.569248046875,2877.180029296875,2939.6430053710938,2920.5198323567706,2889.170157877604,2797.9111450195314
2019-08-19,8002.81005859375,26135.7890625,2923.64990234375,7891.14404296875,8036.93857421875,7961.660864257812,7893.631164550781,7580.913002929687,25872.10390625,26449.07880859375,26399.2376953125,26206.82491861979,25602.874990234373,2885.37001953125,2936.5739990234374,2922.209997558594,2890.264074707032,2799.116245117188
2019-08-20,7948.56005859375,25962.439453125,2900.510009765625,7877.58408203125,8021.796557617187,7966.853369140625,7897.098083496094,7584.1263037109375,25808.609765625,26379.74130859375,26405.51686197917,26207.2119140625,25607.108388671877,2880.2080078125,2931.3260009765627,2923.450830078125,2891.230908203125,2800.060095214844
2019-08-21,8020.2099609375,26202.73046875,2924.429931640625,7926.8380859375,8006.7320556640625,7973.734366861979,7900.638582356771,7587.057053222657,25953.271875,26326.379296875,26419.7662109375,26208.68199869792,25611.21833984375,2896.973974609375,2926.5694946289063,2925.484830729167,2892.2370747884115,2800.980394287109
2019-08-22,7991.39013671875,26252.240234375,2922.949951171875,7971.79208984375,7994.374560546875,7981.1357014973955,7904.087084960937,7590.229052734375,26087.841796875,26281.94228515625,26438.53004557292,26212.2869140625,25616.125390625,2912.0439453125,2922.53349609375,2927.8169962565103,2893.321573893229,2801.97984375
2019-08-23,7751.77001953125,25628.900390625,2847.110107421875,7942.948046875,7965.452563476562,7984.203198242188,7905.548836263021,7592.34365234375,26036.419921875,26203.76484375,26446.18037109375,26210.80582682292,25616.96139648437,2903.72998046875,2913.59599609375,2928.787829589844,2893.800408935547,2802.5238439941404
2019-08-26,7853.740234375,25898.830078125,2878.3798828125,7913.13408203125,7943.473071289062,7990.879703776041,7908.447338867188,7594.732553710937,25989.028125,26137.6388671875,26464.2435546875,26212.68390299479,25618.280498046875,2894.6759765625,2906.4664916992188,2930.893159993489,2894.6914916992187,2803.138493652344
